"LOCATION","Country","MEASURE","Measure","AGE","Age group","DEFINITION","Definition","METHODO","Methodology","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","1990","1990","NBR","Number","0","Units",,,6053000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","1995","1995","NBR","Number","0","Units",,,6455000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2000","2000","NBR","Number","0","Units",,,6791000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2005","2005","NBR","Number","0","Units",,,7063000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2006","2006","NBR","Number","0","Units",,,7109000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2007","2007","NBR","Number","0","Units",,,7166000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2008","2008","NBR","Number","0","Units",,,7242000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2009","2009","NBR","Number","0","Units",,,7303000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2010","2010","NBR","Number","0","Units",,,7337000,,
"NLD","Netherlands","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2012","2012","NBR","Number","0","Units",,,7470000,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2006","2006","NZD","New Zealand Dollar","0","Units",,,32987,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2007","2007","NZD","New Zealand Dollar","0","Units",,,34721,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2008","2008","NZD","New Zealand Dollar","0","Units",,,36922,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2009","2009","NZD","New Zealand Dollar","0","Units",,,37684,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2010","2010","NZD","New Zealand Dollar","0","Units",,,38639,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2011","2011","NZD","New Zealand Dollar","0","Units",,,40007,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2012","2012","NZD","New Zealand Dollar","0","Units",,,42841,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2013","2013","NZD","New Zealand Dollar","0","Units",,,44067,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2014","2014","NZD","New Zealand Dollar","0","Units",,,45723,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2015","2015","NZD","New Zealand Dollar","0","Units",,,46555,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2016","2016","NZD","New Zealand Dollar","0","Units",,,48072,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2017","2017","NZD","New Zealand Dollar","0","Units",,,50581,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2018","2018","NZD","New Zealand Dollar","0","Units",,,53430,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2019","2019","NZD","New Zealand Dollar","0","Units",,,54211,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2020","2020","NZD","New Zealand Dollar","0","Units",,,56893,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","1985","1985","NZD","New Zealand Dollar","0","Units",,,13091,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","1990","1990","NZD","New Zealand Dollar","0","Units",,,20098,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","1995","1995","NZD","New Zealand Dollar","0","Units",,,22238,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2000","2000","NZD","New Zealand Dollar","0","Units",,,26669,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2003","2003","NZD","New Zealand Dollar","0","Units",,,29722,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2008","2008","NZD","New Zealand Dollar","0","Units",,,40609,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2009","2009","NZD","New Zealand Dollar","0","Units",,,40343,,
"NZL","New Zealand","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2011","Income definition until 2011","2011","2011","NZD","New Zealand Dollar","0","Units",,,43450,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2006","2006","PER","Persons","0","Units",,,4129400,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2007","2007","PER","Persons","0","Units",,,4165200,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2008","2008","PER","Persons","0","Units",,,4200600,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2009","2009","PER","Persons","0","Units",,,4248200,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2010","2010","PER","Persons","0","Units",,,4287700,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2011","2011","PER","Persons","0","Units",,,4313200,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2012","2012","PER","Persons","0","Units",,,4338900,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2013","2013","PER","Persons","0","Units",,,4388000,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2014","2014","PER","Persons","0","Units",,,4464500,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2015","2015","PER","Persons","0","Units",,,4553900,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2016","2016","PER","Persons","0","Units",,,4651000,,
"NZL","New Zealand","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2017","2017","PER","Persons","0","Units",,,4745400,,
